lon,lat,popd,elev,tem,pre,slope
117.7160034,40.4462013,87.00476327,568,8.807602282,663.504381,4.557397127
117.7340012,40.5480003,363.3937067,590,8.566062212,661.4683826,3.448013591
114.6930008,36.4225006,843.336429,60,14.37586863,540.506159,0.073538426
114.1699982,36.3625984,606.494479,234,13.54033725,541.9917198,1.641336568
114.572998,36.6623001,1418.349627,57,14.24476932,523.5310767,0.258452673
115.237999,36.3036003,686.7629377,56,14.34586485,571.6784618,0.069061189
114.8259964,36.5709,743.3762785,49,14.33326581,537.4937629,0.094666533
114.1760025,36.4667015,1298.087294,255,13.57950873,534.1210329,1.654368851
114.3539963,36.5740013,1239.031946,113,14.04615216,524.3715946,0.704808486
115.2860031,36.6120987,680.2430225,36,14.24793785,555.5990607,0.102484536
115.0049973,36.5038986,828.0799243,53,14.31641342,549.3185366,0.088861155
114.4769974,36.5035019,1431.267809,67,14.33058075,527.7501524,0.226591894
114.8580017,36.8660011,883.7599375,39,14.24594429,523.2663224,0.074121575
114.5739975,36.2612,787.6951624,64,14.43887318,545.2126583,0.073157991
115.1949997,36.7883987,474.5004086,43,14.19242159,542.4117725,0.055466647
115.026001,36.7458992,686.4436509,41,14.25445654,536.7559728,0.063278158
113.7320023,36.5898018,253.2334831,599,11.21282897,561.9957223,4.057077043
114.9240036,36.2448997,922.8123547,54,14.42958849,560.577545,0.066437238
114.0459976,36.7422981,450.6983001,420,12.12573518,544.4395921,2.716107751
114.6159973,36.7859993,1130.952189,43,14.23933575,518.2396203,0.260401639
115.4769974,38.2370987,660.3381028,26,13.46328899,507.228215,0.085932952
116.3180008,37.905899,424.6077874,29,13.56503646,535.2226167,0.117226578
115.9639969,37.3497009,474.4786366,26,13.87200443,545.5024759,0.104581585
115.4589996,37.5469017,328.1503732,19,13.85846542,520.6370721,0.081278044
116.1900024,37.661499,390.5459145,24,13.68596562,540.0469862,0.109860309
115.7289963,38.2173996,444.3484661,24,13.46970795,515.2626957,0.116510137
115.5749969,37.9514008,386.3194942,21,13.63808822,514.3268563,0.083276497
115.6569977,37.7178993,1006.857611,33,13.73473859,522.7512658,0.116492698
115.9100037,38.044899,402.2998724,10,13.60208663,521.6199466,0.084759181
115.9349976,37.8200989,320.5408016,9,13.6755971,528.0132563,0.123387318
115.7470016,37.4543991,407.1683097,20,13.84968181,534.3038481,0.077715092
116.7529984,39.3418999,825.1990509,18,12.84534548,553.9238801,0.137512984
116.5630035,39.1034012,934.3736108,9,13.02605733,540.3953288,0.085225341
116.935997,39.8923988,974.5952535,7,12.5075361,574.9458004,0.172521298
116.5790024,38.6617012,537.6540396,2,13.24243159,532.9196842,0.10810454
116.2779999,39.344799,826.0272829,18,12.89669528,532.6822573,0.092706546
116.6230011,39.5377998,1408.891101,24,12.72948524,553.0545445,0.114780323
117.0080032,39.9592018,1520.545457,21,12.34316226,581.8513069,0.481047225
116.4810028,38.9063988,527.267468,7,13.11602752,534.7855362,0.161952315
117.0390015,39.7355003,1001.608268,7,12.58778348,577.0968825,0.104933996
116.5469971,39.2952995,501.580604,17,12.88340045,544.9359702,0.115143377
119.4209976,39.8465004,823.3596259,23,11.40053043,599.7743235,0.458812814
119.0960007,39.6248016,396.0049571,25,11.677415,599.1657798,0.426067905
119.2649994,39.956501,280.1506574,32,10.88217221,615.6257632,1.767798072
119.5800018,40.0710983,1358.551134,74,10.40132627,612.5244035,2.190642268
118.9729996,39.917099,348.2541975,96,11.21225779,616.7840061,1.250999274
119.1279984,40.3466988,122.8845547,173,9.243851687,642.2167087,3.31993116
119.7409973,40.0158997,792.743776,6,10.69878572,602.5261312,1.774553523
114.5920029,37.6156006,808.0603352,56,13.80457345,486.5530662,0.195999085
114.8040009,38.0483017,910.2452868,55,13.52900577,486.8456833,0.099993321
115.0780029,37.9838982,839.7571114,42,13.59747117,497.5381241,0.115376086
114.0370026,38.0730019,1086.378443,299,12.10704185,482.9918209,2.147631582
114.0680008,37.9850998,181.8365508,284,11.44381843,502.497593,3.655804891
114.1729965,38.5056992,289.7457061,224,11.58188052,486.2783684,3.000478404
114.3359985,38.075901,957.6022274,99,13.06120476,476.5246685,1.650539072
114.6289978,37.8918991,1077.581314,52,13.64276707,482.0435758,0.080837767
113.8610001,38.4006996,160.3060442,421,10.80475524,490.9510422,4.455692561
114.4430008,38.0248985,4156.067812,74,13.4968703,473.6244288,0.169841687
115.2170029,38.1876984,724.9742735,37,13.47398868,499.4809326,0.094011147
114.9380035,38.1777,906.3122047,43,13.47076879,489.5802853,0.117891404
115.2860031,37.9155006,624.9276058,34,13.65223033,505.8180099,0.077756075
114.4410019,38.0992012,2789.934543,74,13.43044268,472.6916384,0.173637673
114.7480011,38.3714981,918.0658646,53,13.30058974,480.5535637,0.234019164
114.4459991,38.5387993,394.2153218,153,12.58589275,476.8840157,0.951936432
114.5780029,38.0088997,7213.046319,62,13.53411343,478.912317,0.090006360999999993
114.4169998,37.8008003,582.3179804,112,13.17517185,486.1670754,1.466407434
114.2740021,37.6198997,285.4753524,358,12.28681733,506.7336772,3.355431651
114.5770035,38.080101,7525.850353,64,13.47934552,477.8629492,0.093197713
114.8199997,37.7621994,754.0626714,41,13.74955242,491.4259769,0.078540492
114.5550003,38.2233009,1140.372795,57,13.38783414,474.9430855,0.198967627
118.4179993,39.1836014,237.1937035,4,12.39938232,575.9558706,0.101036029
118.1309967,39.4331017,409.2102175,1,12.38490564,587.3627398,0.092698105
118.0749969,39.8045998,607.7215634,25,11.9548228,610.520912,0.717304607
118.4319992,39.7150993,1262.642048,28,11.88753222,607.7742615,0.507004664
118.2699966,39.7022018,1163.718165,16,12.08098013,604.5168357,0.397722527
118.9369965,39.3354988,259.5397441,18,12.01821138,585.2509853,0.161142957
118.1480026,39.6512985,6847.365374,8,12.22568232,600.1971101,0.153205955
117.8990021,39.4614983,1364.632633,3,12.45979453,586.6858884,0.110263846
118.5660019,39.4244003,407.332246,8,12.12656812,590.5309478,0.143406491
118.5759964,39.777900699999996,511.9265479,56,11.70186512,611.5245148,0.617170399
118.6740036,40.0335999,631.3209219,45,11.22378099,623.656537,1.061110147
118.3590012,40.2313995,252.0578792,215,10.58837205,636.7089131,2.257440187
117.7220001,39.8119011,568.4852289,6,12.21261378,604.0096585,0.456062562
117.9449997,40.1306,468.5843918,49,11.41001581,624.3782619,1.653373799
114.6969986,37.512001,642.8182619,32,13.94398073,492.0284279,0.100320524
115.1869965,37.0783997,552.5530343,28,14.12237983,527.3860335,0.070989039
115.0469971,37.2705994,542.5450299,24,14.05120147,513.8283724,0.090002252
114.3740005,37.4566002,256.654223,108,12.85861905,504.9323871,2.228557058
115.5179977,36.8511009,602.331851,29,14.13876414,552.683111,0.087076566
114.7789993,37.3567009,641.3570896,33,14.00524749,500.4822359,0.141148554
115.4660034,37.2794991,464.1149127,28,13.93446111,531.5542095,0.071739082
114.7419968,37.0112991,860.5159215,37,14.18124489,512.1223717,0.075906387
114.3460007,37.3119011,330.4163169,167,12.60440622,516.3058411,2.231031568
115.0080032,37.604599,669.050369,30,13.86868844,501.914095,0.109442186
114.9940033,37.0465012,805.400082,27,14.17319653,520.4740552,0.067194801
115.6809998,37.0344009,837.9736167,34,14.02099007,550.4942024,0.065312584
114.7610016,37.1666985,802.1190397,34,14.12579118,506.0893729,0.110301744
114.2679977,36.9317017,444.6153959,240,12.9688905,523.7295532,2.030395694
115.3759995,37.0681,490.4282258,31,14.07358059,536.3197226,0.082073619
114.5559998,37.0877991,1895.314489,61,14.07746481,502.8671447,0.12039934099999999
115.2429962,37.4924011,369.9264285,31,13.89190048,514.594603,0.068414797
114.1340027,37.1447983,422.0155858,337,12.138127,525.4879055,2.984976346
115.8799973,40.9488983,37.60044972,1067,5.694463593,529.6804269,4.182206832
115.2080002,41.0186005,44.88391924,1352,4.223521534,494.5571134,4.179972831
115.6220016,41.5712013,44.92925454,1439,3.195563002,462.2943076,1.272112296
114.4929962,40.5508995,107.2401669,1016,6.701959895,440.1900186,3.139333995
115.6230011,40.3412018,196.1771086,453,8.46491468,524.5125055,3.921149556
114.5920029,41.776001,41.08279804,1392,3.619196701,370.1033228,0.771260864
115.0429993,40.7573013,693.4353062,866,7.338718896,444.8378732,3.018915578
114.8550034,40.7854004,4618.901881,733,7.760903198,416.7882376,1.652636708
114.1409988,41.1204987,39.5905271,1510,4.790072203,397.6137317,1.578689827
114.5999985,40.8367004,192.3134841,1163,6.8313204,412.2304764,2.215090503
114.6989975,39.8734016,128.9416055,995,6.115046224,544.4573822,4.150358527
115.3059998,40.5400009,203.4321448,729,8.115517958,477.5067136,3.059806326
115.0439987,40.5261993,268.7135563,674,7.317833252,473.533979,3.260819446
114.3799973,40.1323013,111.1415407,830,7.235425849,464.3665258,3.214921482
114.7570038,41.2841988,73.62384542,1386,4.065287376,429.5820469,1.029335202
115.2129974,40.0946999,105.1281699,1233,7.006022366,545.233661,5.493402603
114.2929993,36.1399002,690.8664289,83,14.09248641,550.3589712,0.82899281
114.3740005,36.1369019,5827.812336,76,14.49302531,545.261725,0.114689272
113.8479996,36.0098,461.3096257,401,12.53908681,578.3130877,3.498123378
114.2480011,36.0443001,1202.583441,143,14.1990008,553.2102951,0.797531629
114.810997,35.9005013,594.1841954,56,14.59482445,577.0936247,0.100195595
114.4499969,35.9023018,706.6111025,69,14.5533255,563.6732158,0.278079039
114.4120026,36.0340996,2212.26215,77,14.52343881,553.2941698,0.147463951
114.2829971,36.1335983,3380.320589,90,14.44316961,542.9068294,0.244543807
114.1259995,35.9684982,439.1205332,197,13.68616097,565.3872386,1.875548689
114.4769974,35.6715012,662.9673017,48,14.7220996,579.294061,0.274509919
114.2200012,35.7872009,1187.4226,132,14.23656369,570.9736419,1.345968326
114.1559982,35.6612015,460.0862594,97,14.10033351,582.1377423,1.905992946
114.2170029,35.917099,1162.783248,184,14.18258006,561.7542293,0.892405349
112.3919983,35.0996017,383.3238439,344,13.82697737,596.0886236,3.211581814
113.0510025,35.1860008,810.6537429,92,14.51334868,585.4261804,1.540076897
113.2070007,35.2360992,4846.593394,80,14.76761557,577.7761045,1.677883407
113.3610001,35.2937012,1045.982976,81,15.03325774,570.5591639,0.769385905
112.7580032,34.9225998,665.869045,121,15.23921891,593.5018598,0.5069256
112.8759995,35.1287003,759.5467733,114,14.82834668,580.7783147,1.485096243
113.2279968,35.1916008,1564.822921,57,15.18797677,574.7067487,0.602274931
113.052002,34.9385986,732.6278528,104,15.24561984,597.6044284,0.195803998
113.3919983,35.0481987,808.1168507,101,15.19542026,594.2589095,0.355528202
113.3550034,35.3134995,370.8054233,98,13.82125725,595.7356867,2.542559004
113.1500015,35.2689018,851.4838383,254,13.88018115,592.9704493,2.794008801
114.2939987,34.7338982,2340.942433,73,14.95392712,660.7337585,0.081164248
114.2730026,34.824501,1458.535107,83,14.9189168,650.5527917,0.146238572
114.7559967,34.5004997,741.8491253,63,14.98802966,704.3922514,0.080985695
114.4229965,34.8077011,3138.721939,77,14.90914645,657.4938618,0.060587175
114.4899979,34.4364014,706.3288192,63,15.05693131,702.053507,0.059890996
114.1490021,34.3834,645.4062182,71,15.06274665,698.5528519,0.115181528
114.4690018,34.7084999,542.7084639,76,14.9449421,669.8900034,0.088779839
114.3789978,34.7414017,2165.356383,75,14.93800574,663.1234251,0.095786969
112.5029984,34.7076988,7237.657505,111,15.49382559,611.3531372,0.605540614
112.5780029,34.9011002,927.5812604,118,15.34969418,590.3838908,0.719979247
112.3359985,34.6267014,3594.623267,205,15.2899272,624.6337474,1.135602043
112.4380035,34.7154999,4603.088249,167,15.28428138,613.5500043,0.950538505
111.6039963,33.9094009,132.7186704,1404,11.53085244,818.7917337,5.092727977
112.538002,34.6026993,1755.133774,120,15.25677511,631.5900875,1.246398092
111.4940033,34.3418007,168.5093522,424,13.07319626,693.6784886,3.488316866
112.4690018,34.8264999,567.9806978,270,14.89256712,607.876583,1.194830305
112.4219971,34.0578003,328.6541473,538,13.23657186,755.1047925,3.441234323
112.0370026,34.0070992,180.9833496,949,12.82492389,774.3800886,4.456509888
112.3740005,34.6958008,6412.866622,139,15.39119188,613.3514204,0.772206768
112.1159973,34.8320999,416.2002669,329,14.18818238,615.9672486,2.160640178
112.7740021,34.6394005,818.846803,152,14.73234327,641.7203,2.021418116
112.4560013,34.4009018,745.3194259,275,14.6138511,673.7496898,1.637263893
112.0169983,34.4790001,358.1934426,339,14.27703306,663.9849157,2.218511001
113.9499969,33.8395004,741.2138182,55,15.32852337,767.8189989,0.118783804
113.6669998,33.5446014,579.3325216,78,15.30564286,807.2543888,0.177122721
113.9319992,33.6666985,1117.010424,66,15.34687922,795.4197962,0.118298048
113.9150009,33.532299,1401.446037,64,15.37829157,817.3533848,0.143061714
114.1760025,33.5670013,917.2375658,64,15.3637703,820.2764368,0.152164189
113.0049973,33.2961006,345.0004869,191,14.95133543,825.9751355,1.22715183
112.3830032,33.4688988,186.2808383,222,13.99741005,812.334889,3.859221176
111.8359985,33.222599,237.9039377,232,14.70453768,827.8547491,3.2832224
112.9860001,32.9784012,483.1317382,115,15.44634963,859.1433654,0.352576515
112.8460007,32.6169014,432.5428164,113,15.75077435,891.8848811,0.403947127
113.4219971,32.4917984,196.1287092,166,15.20905414,975.3145615,1.596836541
112.6259995,32.9070015,762.0856515,122,15.72673024,839.6495398,0.130949198
112.4609985,33.0323982,854.797941,137,15.59415981,822.3685794,0.379998206
111.427002,33.4838982,129.8457379,614,13.60907997,833.5009934,4.95332511
111.4329987,32.9869003,190.6000455,167,15.74363005,827.2437067,2.223723657
112.4029999,32.549099,567.8047711,80,16.1795473,860.4250558,0.157150874
112.1800003,33.0671005,555.5979655,210,15.2715003,823.5239559,1.401348799
113.0210037,33.9123001,679.8912621,125,15.06893587,736.7534561,0.747080567
113.2200012,34.0008011,698.0995869,94,15.04783365,728.9385772,0.93729229
112.7279968,33.7439003,327.1016587,122,14.3889021,771.5417538,2.776611621
112.8830032,33.8886986,1334.166391,174,14.97670422,739.0249939,0.99768077
113.362999,33.7630005,2920.058159,89,15.07371231,766.7162464,1.690034881
113.5130005,33.2854004,470.7278986,120,14.89300993,854.3215565,1.511202753
113.1760025,33.7668991,1714.767661,81,15.40561958,753.2159164,0.957478977
113.3379974,33.5461006,506.5888964,96,15.23784538,795.3415375,0.515821768
113.2519989,33.6980019,2988.60464,81,15.40172615,765.5940588,0.301076155
115.5299988,35.7969017,740.3855483,32,14.55625341,617.043,0.122825644
115.0279999,35.7765999,1984.036961,59,14.56800519,596.0875666,0.100288086
115.2350006,36.0914993,763.2984775,52,14.44531957,584.2043687,0.085655041
115.1449966,35.5862999,670.5854414,63,14.6148961,615.5181786,0.189569804
115.1589966,35.9216003,712.3977564,43,14.52734761,591.4171729,0.154810126
115.8619995,35.9584007,731.6257579,24,14.45748471,622.4709099,0.169652534
111.2689972,34.7669983,1406.426323,576,13.9732088,597.8403386,2.570891774
110.7669983,34.4322014,219.3571407,990,12.22245291,663.8929256,3.85794006
110.9830017,33.9684982,86.62323534,733,11.7475506,767.3750614,4.2016559000000004
111.7900009,34.8344994,228.0384431,708,13.21098036,628.7534768,3.054928321
111.3639984,34.6389008,179.1104682,812,12.70921214,648.3355364,2.944585848
111.8939972,34.7448006,1356.142212,449,13.93045876,627.795835,1.731027913
115.5920029,34.4782982,907.5429227,40,14.98873548,740.2592813,0.173815504
115.1650009,34.6916008,601.6694337,65,14.86160004,698.8604665,0.142529965
115.2860031,34.4501991,705.4747262,46,14.99398164,730.9764794,0.128019126
115.0299988,34.395401,781.7697351,58,15.00403454,727.6048283,0.180264339
115.564003,34.2490005,964.4239974,41,15.07675304,767.4127094,0.126463925
116.1449966,34.2187996,604.1060755,35,15.07081306,796.4468506,0.116332948
115.9020004,34.3641014,624.4081099,35,15.02608446,768.186309,0.086683206
115.2959976,34.1069984,767.3083525,43,15.1491209,774.9368516,0.097605995
114.4779968,35.0337982,573.3262919,70,14.86477026,635.6227309,0.103505837
113.8539963,35.3860016,1254.449109,93,14.86496456,579.6448879,0.433869283
113.9589996,35.276001,3081.817582,72,14.94100822,592.0338893,0.137515587
113.6760025,35.5377998,499.1870815,108,13.43324048,592.4125939,3.541934414
113.6389999,35.1973991,849.0455713,70,15.09727551,586.9554443,0.165475841
113.9029999,35.338501,3945.827862,73,14.94909747,583.9001559,0.110448944
113.8389969,35.2773018,3753.893323,80,14.95537512,587.7487223,0.094184091
114.0690002,35.4950981,554.0803096,95,14.19094993,591.7235519,1.347551926
113.8280029,35.2028999,919.1451247,82,14.98154267,594.4285713,0.108845963
114.2310028,35.2725983,495.4793009,89,14.8541282,603.3219179,0.140565875
113.9449997,35.0224991,423.7465735,74,14.9697412,617.3921418,0.176599805
114.8310013,31.9375992,323.7166977,73,16.21731174,1133.869956,0.544580745
115.3130035,32.4421005,456.7236794,32,16.0625977,1042.887119,0.250906577
115.1520004,32.1292,387.845257,72,16.18772835,1105.835714,0.339673507
114.4319992,32.0276985,237.5120324,99,16.02898953,1098.978287,0.968350643
114.052002,32.3465004,451.8067695,64,15.85105269,1029.441723,0.576704548
115.362999,31.7618999,218.3826379,89,15.68462141,1210.664831,2.40567167
113.9560013,32.0479012,358.0462615,93,15.49106749,1077.748729,2.211379386
114.8590012,32.4073982,354.1958359,39,16.09283771,1040.989837,0.161602231
114.8470001,31.6422997,179.4387971,418,15.46690391,1208.857019,3.220954466
113.8249969,34.0451012,717.5150886,75,15.20707385,734.8089982,0.197035116
113.810997,34.0381012,6287.969535,76,15.23629474,734.5892734,0.150428996
113.5550003,33.8571014,731.1621919,78,15.24001948,754.7336016,0.367939418
114.1910019,34.0082016,628.3442648,45,15.25405303,750.2994595,0.118625212
113.3799973,34.1959,756.3275018,141,14.59301084,715.1458884,1.322060626
113.8420029,34.2319984,1106.21166,94,15.07435486,710.7176179,0.178666299
113.0289993,34.4135017,600.1547069,340,13.5468653,702.5132877,2.941789617
113.5879974,34.6794014,6779.587308,179,14.77497323,651.1482253,0.62603489
113.7490005,34.6978989,4706.383004,104,14.95899575,649.2067288,0.251444113
113.6149979,34.8922005,2385.925185,104,15.01774732,621.2127136,0.435215266
113.737999,34.8117981,8860.866826,96,14.99555323,634.4681655,0.136165813
113.2779999,34.7896004,3436.588233,185,14.77665521,630.5717489,0.817763209
113.427002,34.509201,828.7983488,208,14.20426549,682.292895,1.67714395
113.7229996,34.4544983,1326.730857,124,14.77391244,683.6947916,0.546585286
113.3529968,34.7971992,827.996746,128,14.74570905,632.1575324,1.014308972
113.9980011,34.7141991,683.326425,76,14.9700999,654.349157,0.152235402
113.5410004,34.7818985,4895.752236,132,14.98373462,633.0513162,0.368504399
114.7149963,33.6226997,1825.920213,45,15.38518313,825.9183913,0.124649766
115.2890015,33.6372986,705.2317066,48,15.34949335,842.5017439,0.121752544
114.4260025,34.0957985,476.1057382,55,15.18829747,745.656025,0.109141141
114.9039993,33.7146988,765.0564517,42,15.30744823,818.2916688,0.19100369
114.5370026,33.5152016,757.0132632,46,15.42775756,838.3327663,0.115216074
115.1650009,33.290699,890.6846721,49,15.52226627,892.3744952,0.128162957
114.8430023,34.0931015,654.4326884,42,15.15395787,760.2702653,0.176113259
114.4649963,33.7888985,574.8518944,52,15.30719642,792.3844669,0.117908779
114.8799973,33.2722015,889.690649,38,15.56348487,887.6349704,0.118340339
113.3949966,32.8619995,291.2203077,260,15.03960625,917.8305397,1.229677293
114.6350021,32.9880981,570.598955,41,15.72383128,931.6205283,0.155479965
113.961998,32.7002983,243.9438397,88,15.45538694,971.6541585,0.95174263
114.3119965,32.9174004,412.317332,51,15.69357633,938.4489124,0.18580657
114.3960037,33.2966995,665.4481313,50,15.50656466,872.0839962,0.174773149
113.8889999,33.1618004,413.907263,63,15.39240999,882.9862878,0.540306425
113.9110031,33.3676987,589.5310554,48,15.42253903,845.1494326,0.271931153
113.8769989,32.9684982,603.0845204,104,15.34941611,919.6925536,0.982429165
114.4860001,32.543499,327.7081616,59,15.91276008,1009.874377,0.165924496
124.677002,46.0760002,77.1353136,123,4.814320361,449.7934824,0.250398813
124.2310028,46.5539017,32.9672556,122,4.813387078,454.6878857,0.178469638
124.8759995,46.3485985,204.2115416,124,4.644044096,457.2195569,0.205832263
124.8919983,47.1501999,54.73028176,165,4.057607599,487.1724042,0.15849143
125.1200027,46.5237007,734.4357274,139,4.432167472,468.4334995,0.200006564
124.7720032,46.6997986,497.7556387,137,4.515322617,466.2519785,0.177910086
125.0550003,46.7056007,660.6722824,139,4.368975689,472.5266001,0.130666537
124.7559967,45.6403008,79.70159628,132,5.138504981,453.3946184,0.212878462
125.2939987,45.8326988,124.3988039,154,4.77146103,473.3536308,0.309801621
124.9000015,51.8000984,1.125877041,723,-2.356538328,539.0985746,2.226468057
122.6989975,52.9346008,2.922697414,454,-5.029333108,492.1669423,2.323015667
124.6259995,52.7071991,3.647039547,500,-3.055561848,490.0748707,1.878447555
127.1559982,45.4772987,205.3491346,265,3.821786378,603.5519106,1.547373047
127.3130035,46.3320999,133.7714865,209,3.459760637,588.7167103,0.569714493
127.6480026,45.7755013,115.6751394,157,3.457559827,612.509396,1.298078725
126.3669968,45.6664009,2366.094228,134,4.823008111,533.952836,0.33862314
126.887001,45.8452988,1299.53155,164,4.220875897,565.9393225,0.454064981
128.9360046,45.8116989,61.70791164,134,3.462385614,607.882631,1.60581903
126.8030014,46.1309013,346.781464,161,4.053268922,555.6409996,0.315502778
127.9189987,46.2373009,55.55012784,143,3.01324556,620.9987071,1.226913759
126.5670013,45.6483002,8236.082243,173,4.527490434,552.2154042,0.347465423
126.6589966,45.5824013,2419.7500449999998,193,4.463364095,561.8082431,0.290787706
128.3110046,45.0742989,52.11510566,295,3.345485501,636.6187167,2.685961078
126.1760025,45.401001,203.8153438,163,5.056056168,533.8419158,0.259208332
126.4280014,45.9109993,573.0878582,113,4.614715558,531.0173072,0.169936307
128.7489929,46.2394981,31.79453846,223,2.683792878,629.6370508,2.300616947
127.4800034,44.7612991,96.61264645,226,3.920642237,647.1689918,1.803465836
126.7750015,45.6966019,3301.643713,177,4.362707865,563.9949937,0.367913579
128.451004,45.4854012,59.0130296,166,3.621819156,618.1861518,1.480628785
129.7079926,46.2653008,56.0878221,181,3.567312411,596.4232079,1.473996291
130.2330017,47.3667984,43.99261351,206,2.644487563,632.8251203,1.348139142
130.2579956,47.3156013,11628.23758,177,2.962617576,627.3930308,0.675735949
130.5659943,47.7804985,23.21728797,306,1.557502691,621.8920124,1.534189977
130.279007,47.2789993,4131.404402,141,2.997657669,626.2809596,0.726907653
131.8399963,47.4748001,41.43498102,58,2.524116281,571.5144018,0.116648885
130.2890015,47.3368988,6882.686378,161,2.787795414,630.4050071,1.096551299
130.1430054,47.2435989,492.3864243,171,2.964843589,629.9405551,0.979264108
130.3130035,47.3847008,752.2264229,182,2.56192394,633.8677726,1.210090528
126.7259979,50.2193985,16.08508498,578,-0.390850481,574.0434786,1.246659711
127.0999985,48.1072998,42.85259499,338,1.555860299,589.1441038,0.652505775
125.7580032,49.5936012,23.36264142,307,0.54491457,561.3582134,1.092244651
127.3199997,49.3945007,15.36048089,268,0.946486227,554.2969412,1.079212281
127.1790009,48.6818008,16.1248053,356,0.945380912,582.6164757,0.847862825
128.6049957,49.0313988,7.684189702,292,-1.11297757,574.7688414,0.957255451
131.0119934,45.3749008,395.207853,316,3.518819471,580.8077464,1.646611004
130.7339935,45.3622017,131.5831441,345,3.715058304,575.4767698,1.886714608
130.9060059,45.1557999,160.2635151,290,2.824704177,587.3739832,2.430217272
133.1049957,45.9869995,28.70581257,66,2.366741196,599.9834684,0.704869182
131.2120056,45.2625008,65.54797749,182,2.711322375,590.3645439,1.818364629
130.9429932,45.2863998,2739.351429,217,3.70697377,572.4325773,1.495074446
130.7319946,45.0819016,97.39977368,401,2.986809272,583.3335888,2.519784457
130.5339966,45.2022018,41.56346421,298,3.560706308,574.2208115,1.747658902
132.1629944,45.4603004,43.80315482,152,2.383617664,597.1730686,0.677505228
130.4389954,46.7975998,2192.743885,74,4.25066374,589.2182258,0.27904371
134.2689972,47.9630013,17.98854519,66,-1.317521984,629.8718244,0.161769354
132.522995,47.161499,50.33310946,49,2.67389586,574.2264179,0.190429899
130.9400024,46.9785004,65.53338361,75,4.11923867,583.4655596,0.341394386
130.7100067,46.2798004,55.9724699,215,4.284062381,581.2162847,1.326569132
130.2610016,46.7695999,149.9273892,88,3.867594323,598.6629003,0.991514475
130.3990021,46.7736015,5930.704041,110,4.169406706,591.0541598,0.632768688
130.0559998,46.9788017,50.71360338,92,3.088971105,621.8386984,1.314460512
133.2590027,47.8249016,28.20996696,60,-0.354950059,592.4945987,0.285352038
130.352005,46.8160019,6386.852153,78,4.179536063,592.1097664,0.243026466
129.5070038,44.7061996,630.6057987,503,3.865185571,598.0637533,2.209892029
129.8280029,44.3833008,380.6719344,841,3.357541073,608.2656786,2.003296122
130.8329926,44.0166016,27.47572992,245,2.37247864,591.2403711,2.776909096
129.2089996,44.902900699999996,33.61433608,488,2.79874321,630.2436559,3.743902969
130.0249939,45.4355011,36.19981807,463,3.418487615,588.3436392,2.727265278
130.4140015,44.5658989,32.72787458,511,2.943837014,593.3694442,2.100135923
129.2030029,44.050499,44.57561369,322,4.02039403,620.8112808,2.34240702
131.0879974,44.399601,271.3995775,459,1.067076861,599.5872618,2.657646904
129.5269928,44.4883003,687.566827,285,4.801342695,581.7303969,1.76259526
129.8670044,44.6576996,138.2750122,541,3.947858206,585.3765658,1.967270868
130.4819946,45.827301,83.45934555,229,4.183702244,576.2955042,1.64229167
131.4559937,45.8852005,91.04535068,501,4.287381715,583.3714998,1.933381161
130.9850006,45.7565002,2681.962093,197,4.566289475,570.4595618,1.811479166
131.154007,45.9558983,98.21265771,274,4.70244432,572.6616138,1.03772035
123.9530029,47.1341019,93.11316354,137,4.745031692,474.7569351,0.05977154
126.0080032,47.5830002,78.48839568,258,2.43345247,539.5548989,0.551759487
123.5830002,47.2202988,537.1365287,148,4.885100624,479.2220877,0.122572273
124.5589981,47.6598015,55.95013295,133,3.736124934,498.2831459,0.196475114
123.8290024,48.0013008,60.2365543,159,3.735468759,508.8258325,0.301436812
124.0100021,47.3989983,2976.115191,143,4.479457005,484.9634688,0.069426383
126.3379974,48.0014992,75.38597864,255,1.817015256,557.5097519,0.58302596
125.6930008,48.1589012,79.94163411,291,1.829036737,542.8688961,0.668560479
123.0749969,47.243,70.35218143,203,4.718229608,485.5839586,0.554166289
123.9150009,47.2669983,2923.168519,140,4.659982406,480.0501225,0.091213031
123.8519974,47.5609016,60.46530977,147,4.421987416,491.1096633,0.088500957
125.060997,48.472099300000004,65.56429145,206,1.904749533,534.1068953,0.597519777
122.9189987,47.5761986,188.8556128,337,4.317192341,503.0538182,1.05932758
123.5439987,46.5946999,63.73014452,150,5.096251959,452.5885328,0.126710093
124.2340012,47.2846985,360.930854,137,4.441680084,481.3507051,0.056306966
125.2809982,47.6969986,96.16530995,195,3.045039637,514.9129795,0.326317018
132.3880005,46.4002991,33.16403367,77,3.954989031,585.0646954,1.199299944
131.5090027,46.5234985,143.157948,188,4.746104864,574.6267995,1.383285857
131.1380005,46.8125992,108.9297928,78,4.403463637,578.6054574,0.810031225
131.1640015,46.6432991,2208.483495,234,4.443046956,580.9847306,2.052417628
131.1860046,46.4852982,37.12258843,372,3.82181507,596.6289218,2.609748517
133.7890015,47.1259003,17.53886835,167,0.121408307,610.1749668,1.16741065
131.2830048,46.664299,234.4648416,172,4.501196458,578.875352,1.101271411
131.8410034,46.7809982,59.79543475,68,4.625185532,565.9651763,0.278489931
125.3710022,46.5264015,99.19156413,137,4.300849578,479.2040989,0.209233557
126.9440002,46.7384987,253.2213759,146,3.420246131,565.868935,0.296429507
126.8779984,47.4351006,103.4896981,224,2.523630337,572.627187,0.459808607
